Sensor 1,Sensor 3,Sensor 4,Sensor 7,Sensor 9,Sensor 3 Missing,Mode 1,Mode 2,Mode 3,Mode ?,is_sensor_9_missing,Temperature,Humidity,Wind level > 0,Wind level > 1,Wind level > 2,M1,M2,M3,Maintenance date,Repair?,M1 (before),M2 (before),M3 (before),M1 (after),M2 (after),M3 (after),Label
0.1801298239067887,-0.12456868622976204,-0.11846920798530862,0.4215895369956151,-0.5992308503658245,0,1,0,0,0,0,1.5612824730172958,1.4831750706883564,1,0,0,-1.4602960779106446,2.1958245889290815,-0.265991839395213,2015-03-20,no repair,-1.4602960779106446,2.1958245889290815,-0.265991839395213,,,,P
-0.001232411791956845,0.4825257604694228,0.5206356009063662,-0.7232346912494938,-1.3884690652866352,0,1,0,0,0,0,1.5612824730172958,1.4831750706883564,1,0,0,-1.4602960779106446,2.1958245889290815,-0.265991839395213,2015-03-20,no repair,-1.4602960779106446,2.1958245889290815,-0.265991839395213,,,,L
0.7606192397776081,-7.909432886400496e-15,-0.6792496615876532,-0.08824995331899363,1.4042119421468884,1,0,0,1,0,0,1.5612824730172958,1.4831750706883564,1,0,0,-1.4602960779106446,2.1958245889290815,-0.265991839395213,2015-03-20,no repair,-1.4602960779106446,2.1958245889290815,-0.265991839395213,,,,P
1.0479542256229488,-0.8959264565456524,-0.503773539739063,-1.8157674955186887,-1.2554574975089527,0,1,0,0,0,0,1.5612824730172958,1.4831750706883564,1,0,0,-1.4602960779106446,2.1958245889290815,-0.265991839395213,2015-03-20,no repair,-1.4602960779106446,2.1958245889290815,-0.265991839395213,,,,L
2.117639574377454,-0.07847114608171309,0.2896743819147617,0.6010181185712228,-0.4051602861790018,0,1,0,0,0,0,1.5612824730172958,1.4831750706883564,1,0,0,-1.4602960779106446,2.1958245889290815,-0.265991839395213,2015-03-20,no repair,-1.4602960779106446,2.1958245889290815,-0.265991839395213,,,,P
0.8645836015898981,-1.8739608698611643,-1.6201331664927217,-0.04721367280431101,-1.6967589071984923,0,0,1,0,0,0,1.5612824730172958,1.4831750706883564,1,0,0,-1.4602960779106446,2.1958245889290815,-0.265991839395213,2015-03-20,no repair,-1.4602960779106446,2.1958245889290815,-0.265991839395213,,,,N
0.4048494867303988,-1.7112221215776546,-1.5172124926974555,-0.5002595870859851,-2.0265670906131756,0,1,0,0,0,0,1.5612824730172958,1.4831750706883564,1,0,0,-1.4602960779106446,2.1958245889290815,-0.265991839395213,2015-03-20,no repair,-1.4602960779106446,2.1958245889290815,-0.265991839395213,,,,P
-0.616108811009238,-0.2504611558997698,-0.3636587138065784,0.04395171115253917,0.26115806675043984,0,0,0,1,0,0,1.5612824730172958,1.4831750706883564,1,0,0,-1.4602960779106446,2.1958245889290815,-0.265991839395213,2015-03-20,no repair,-1.4602960779106446,2.1958245889290815,-0.265991839395213,,,,P
0.20325803679185112,-7.909432886400496e-15,1.5502011059367535,-0.5764420968015557,-1.0189774699537621,1,1,0,0,0,0,1.5612824730172958,1.4831750706883564,1,0,0,-1.4602960779106446,2.1958245889290815,-0.265991839395213,2015-03-20,no repair,-1.4602960779106446,2.1958245889290815,-0.265991839395213,,,,P
-2.380950781953695,1.164460775727951,0.574922000536108,0.9023290590939135,-2.2819153428017986,0,0,0,0,1,0,1.5612824730172958,1.4831750706883564,1,0,0,-1.4602960779106446,2.1958245889290815,-0.265991839395213,2015-03-20,no repair,-1.4602960779106446,2.1958245889290815,-0.265991839395213,,,,N
0.4957256019577404,1.0627009698101078,1.098047912324005,0.19127163158002947,0.9309147374978218,0,0,0,1,0,0,1.3336752601537394,1.1157754172552796,0,0,0,-0.8833445600914384,0.5628761270268272,-0.050480203096897804,2015-03-27,no repair,-0.8833445600914384,0.5628761270268272,-0.050480203096897804,,,,P
1.4896828300608733,0.15870718098725586,0.573960515996774,-1.5997039592433673,1.305712641335944,0,0,0,1,0,0,1.3336752601537394,1.1157754172552796,0,0,0,-0.8833445600914384,0.5628761270268272,-0.050480203096897804,2015-03-27,no repair,-0.8833445600914384,0.5628761270268272,-0.050480203096897804,,,,N
1.7439786002546578,-0.5832765617807699,-0.23181012838365053,0.1787947391482198,-2.3475896430310454,0,0,1,0,0,0,1.3336752601537394,1.1157754172552796,0,0,0,-0.8833445600914384,0.5628761270268272,-0.050480203096897804,2015-03-27,no repair,-0.8833445600914384,0.5628761270268272,-0.050480203096897804,,,,P
0.1442697778787094,-7.909432886400496e-15,0.4840461313086286,-0.0955742934281594,-0.6493066690102365,1,0,0,1,0,0,1.3336752601537394,1.1157754172552796,0,0,0,-0.8833445600914384,0.5628761270268272,-0.050480203096897804,2015-03-27,no repair,-0.8833445600914384,0.5628761270268272,-0.050480203096897804,,,,P
-0.4826831955645929,1.0575491671821784,0.9548145077791226,-0.45567592695661274,0.046750703137804495,0,0,1,0,0,0,1.3336752601537394,1.1157754172552796,0,0,0,-0.8833445600914384,0.5628761270268272,-0.050480203096897804,2015-03-27,no repair,-0.8833445600914384,0.5628761270268272,-0.050480203096897804,,,,L
0.6614951023168711,-0.6510194077942468,-0.5278289003742538,0.41845066933815483,0.17170864927744023,0,1,0,0,0,0,1.1936092830069354,1.2167093879786524,1,0,0,-0.028087903067774863,-0.3533737844708232,-0.265991839395213,2015-04-10,no repair,-0.028087903067774863,-0.35337378447082324,-0.265991839395213,,,,N
0.09927928298784418,-0.8123251773934177,-0.7384394920052919,-0.23678736245331364,-0.28662336819053763,0,1,0,0,0,0,1.1936092830069354,1.2167093879786524,1,0,0,-0.028087903067774863,-0.3533737844708232,-0.265991839395213,2015-04-10,no repair,-0.028087903067774863,-0.35337378447082324,-0.265991839395213,,,,P
0.16105676633491522,2.0784650605303194,2.0261887292847076,-0.0735927525731649,0.8227595953942693,0,1,0,0,0,0,1.1936092830069354,1.2167093879786524,1,0,0,-0.028087903067774863,-0.3533737844708232,-0.265991839395213,2015-04-10,no repair,-0.028087903067774863,-0.35337378447082324,-0.265991839395213,,,,P
-0.0528976866844128,-1.4892488382189308,-1.3814494721164339,-0.6573227307065833,-0.1946392544109379,0,1,0,0,0,0,1.1936092830069354,1.2167093879786524,1,0,0,-0.028087903067774863,-0.3533737844708232,-0.265991839395213,2015-04-10,no repair,-0.028087903067774863,-0.35337378447082324,-0.265991839395213,,,,N
0.8215952867231858,-0.6341880146965203,-0.42711248252142675,-0.2330591583106273,-0.21437768934016554,0,0,0,1,0,0,1.1936092830069354,1.2167093879786524,1,0,0,-0.028087903067774863,-0.3533737844708232,-0.265991839395213,2015-04-10,no repair,-0.028087903067774863,-0.35337378447082324,-0.265991839395213,,,,N
